CustomerID,Recency,Frequency,Monetary
18101,12,2,223.65
15637,53,1,223.36
17534,54,1,223.36
13382,281,1,222.99
15897,195,2,222.05
14598,45,1,221.97
14960,9,2,221.27
16392,270,1,221.19
13419,64,1,221.06
15790,11,1,220.85
16482,16,1,220.62
13079,5,5,220.1
18114,291,1,220.1
13600,313,1,219.52
15096,43,1,219.39
16895,65,1,219.14
12702,20,1,219.0
13669,51,2,218.55
17619,313,1,218.52
13428,11,1,218.47
12574,316,1,218.45
15724,202,2,218.25
14570,281,2,218.06
16634,223,2,217.9
13271,38,1,217.38
15554,278,1,217.2
16080,82,2,217.16
13739,19,1,216.9
13503,72,1,216.85
15460,355,1,216.76
12897,205,2,216.5
15604,53,1,216.39
17436,2,2,216.3
14104,155,2,216.21
13858,58,1,216.17000000000002
16179,61,1,215.83
15052,320,1,215.78
17580,253,3,215.72
14476,258,1,215.7
16189,16,2,215.48
16190,41,1,215.07999999999998
16519,26,2,215.07999999999998
12831,263,1,215.05
12588,40,1,214.9
16338,158,1,214.8
16411,20,2,214.65
16846,51,1,214.32
16647,170,2,214.06
14601,11,1,213.96
13621,117,1,213.85
17153,25,1,213.78
14241,184,1,213.70000000000002
13411,108,1,213.55
16591,69,1,213.5
15540,12,1,213.3
14984,20,2,213.27
17928,46,2,212.54
16017,48,1,211.88
16356,198,3,211.77
15703,265,1,211.5
12995,86,1,211.32
16415,45,1,210.35
13532,34,1,210.31
13828,23,1,209.49
17855,373,1,208.97
15327,53,1,208.75
17514,129,1,208.65
16914,37,1,208.46
16457,219,1,208.36
12547,198,2,207.8
18191,262,1,207.8
16866,141,3,207.74
17923,283,1,207.5
16752,373,1,207.5
16323,197,1,207.5
13099,100,1,207.36
15925,195,1,207.15
15820,320,1,206.98
18126,61,1,206.83
17166,39,2,206.34
14964,248,1,206.21
13065,374,1,205.85999999999999
17670,228,1,205.7
17843,304,1,205.48
15307,96,1,205.3
15758,25,1,205.25
13513,127,1,205.1
15319,284,1,204.5
17206,54,1,204.24
18273,3,3,204.0
13017,8,1,204.0
17187,227,1,203.95
17394,220,1,203.87
17889,213,2,203.87
17891,163,1,203.85999999999999
17376,71,2,203.2
15723,365,1,203.1
14381,53,1,202.68
18169,61,1,202.65
14385,10,3,202.10999999999999
15347,367,1,201.6
13295,360,1,201.2
16965,227,1,201.19
13284,331,1,201.19
13859,327,1,201.16
17988,12,7,201.12
17693,138,1,200.47
13262,264,1,200.29
15437,263,1,200.16
13980,61,1,200.14
14782,320,1,200.1
13723,218,1,199.85
15593,71,1,199.8
13322,18,1,199.48000000000002
17383,5,1,199.29
16832,185,3,199.15
17987,186,1,198.57
16178,139,1,197.89999999999998
12450,157,2,197.88
12581,40,1,197.71
14185,332,1,197.65
14789,29,1,197.64
17301,22,1,197.63
16829,157,1,197.22
14830,54,1,197.13
15234,277,1,197.0
12586,18,1,196.94
13436,2,1,196.89
15746,135,1,196.88
13978,15,2,196.79
17660,142,1,196.0
16112,144,4,195.74
13792,67,2,195.55
17010,19,1,195.36
14666,25,1,195.25
15612,37,2,195.15
14100,138,1,194.9
16887,36,1,194.88
14087,3,1,194.42
17475,80,1,194.37
15683,118,1,193.75
15198,93,2,193.64
17343,356,1,193.64
16847,44,1,193.44
17608,34,2,193.42
14806,76,1,193.39
14801,62,1,193.14
13568,174,1,192.85
12522,40,2,192.72
14768,18,2,192.6
12791,374,1,192.6
15909,174,1,191.94
17904,22,1,191.67000000000002
14966,15,1,191.32
15692,29,1,191.04
17233,36,1,190.88
13033,358,1,190.55
15412,172,1,190.53
13972,71,2,190.25
17885,13,1,190.19
12361,288,1,189.9
13826,177,1,189.5
13663,180,1,189.47
18045,46,1,189.4
16448,199,1,188.89
14697,219,2,188.61
12893,31,1,188.14
17781,160,2,188.02
14722,148,1,187.92
17279,58,1,187.82999999999998
18013,156,2,187.29
17440,157,3,186.42000000000002
13672,302,2,186.39
14551,19,2,186.23
15567,19,1,186.01
12641,116,1,185.9
17574,243,1,185.65
14199,219,1,185.39999999999998
16097,241,1,185.04999999999998
13482,233,1,184.64
17680,24,1,184.4
16433,29,1,184.26
15124,23,2,184.19
14326,243,1,183.85
16680,44,1,183.7
14059,267,1,183.6
13460,30,2,183.44
13059,250,1,183.4
17772,11,2,182.77
14082,365,1,182.25
18119,368,1,181.12
16594,76,1,181.09
15886,61,1,181.09
15945,366,1,181.0
15292,202,1,180.94
16835,129,2,180.85
18280,278,1,180.6
13710,32,1,180.48
15041,171,1,180.35
13598,48,1,180.17000000000002
12622,233,1,180.1
18147,46,2,179.34
15895,150,1,179.17
15454,363,1,179.1
16990,219,1,179.0
14705,199,1,179.0
16620,4,2,178.96
15139,240,2,178.95999999999998
15262,324,1,178.95
13778,104,1,178.7
17879,174,1,178.52
17253,19,1,178.26
17356,312,1,178.22
18282,8,2,178.05
16403,313,1,177.5
13618,174,1,177.34
12618,22,1,177.31
13072,267,1,177.15
12923,65,1,176.97
17947,38,1,176.68
14287,9,3,176.63
12509,285,1,176.5
18274,31,1,175.92
17582,237,1,175.27
17331,124,1,175.2
16144,247,1,175.2
18010,257,1,174.8
14355,366,1,174.4
13560,8,1,174.37
14518,65,1,174.37
15335,54,1,173.97
18278,74,1,173.9
16861,60,2,173.76
14798,53,3,173.74
16565,365,1,173.7
12441,367,1,173.55
15565,51,2,173.16
15670,297,1,173.05
14693,265,1,172.9
18048,204,2,172.29
13690,60,1,172.25
13922,352,1,172.25
12442,4,1,172.06
14536,260,1,171.8
16773,58,1,171.59
17245,205,1,171.45000000000002
15432,24,1,171.19
17542,270,1,170.75
14860,20,1,170.32
18058,10,1,170.16
15016,173,1,170.04
16921,62,1,169.79
13962,22,2,169.54999999999998
14218,43,1,169.48
18004,363,1,169.47
12367,5,1,168.9
14578,4,1,168.63
18269,367,1,168.6
17367,239,1,168.4
15888,81,1,168.31
18099,128,1,168.31
16282,340,1,168.3
17737,10,2,168.24
15986,31,1,168.12
15374,129,1,168.0
12551,358,1,168.0
18088,62,1,167.67
17561,20,1,167.62
16952,110,2,167.61
15920,155,4,167.5
16405,303,2,167.25
18014,29,1,166.42
14295,41,1,166.2
17650,22,1,166.07999999999998
12817,282,1,166.04
14485,39,1,165.75
14552,152,1,165.07
18042,54,1,165.05
15316,327,1,165.0
13470,100,2,165.0
15904,9,1,164.68
17535,281,1,164.4
13603,27,1,164.34
12920,18,1,164.23
18200,107,1,163.8
14354,6,2,163.62
17110,166,1,163.29999999999998
13223,201,2,163.2
16406,19,1,163.07
15167,321,1,163.0
16517,278,1,162.70000000000002
15733,283,1,162.3
15325,104,1,162.29
16932,54,1,161.94
17600,18,1,161.67
15458,26,1,161.64
16113,184,1,161.38
14362,23,1,161.2
14204,3,1,161.03
14089,57,1,161.0
14237,374,1,161.0
13229,226,1,160.95
15852,187,2,160.71
17344,47,1,160.57
12573,228,1,160.54
18203,158,1,160.42000000000002
18146,141,2,160.35
14714,25,1,160.19
12966,10,1,160.18
13420,150,2,159.85
16213,79,1,159.0
18224,264,1,158.95
13937,170,1,158.85
17165,285,1,158.68
15160,358,1,158.16
15348,73,1,158.04
15988,20,1,158.03
17556,206,1,157.9
14799,52,1,157.7
14148,234,1,157.2
17128,335,1,157.09
14585,51,1,157.05
17118,318,1,157.02
15007,160,1,156.91
14406,120,1,156.75
15438,132,1,156.57999999999998
15263,107,1,156.51
13898,326,1,155.93
17871,205,1,155.9
17899,160,1,155.8
14813,370,2,155.43
17832,50,1,155.37
12738,373,1,155.35
16720,27,1,155.24
15447,331,1,155.17
13809,306,1,155.05
14368,320,1,155.0
14046,285,1,154.99
17698,261,1,154.95
15740,50,1,154.88
17026,186,2,154.83
15226,311,1,154.41
17517,309,1,153.94
17286,22,1,153.92
16351,333,1,153.9
12602,59,1,153.12
17714,321,1,153.0
16248,62,1,152.94
17984,146,1,152.68
18138,296,1,152.65
14066,267,1,152.55
17707,186,2,152.4
14039,34,1,152.2
13514,74,1,152.2
17898,86,2,152.06
16617,236,1,151.85
16412,54,1,151.83
14208,95,1,151.74
13462,253,1,151.5
16461,178,1,151.42
13697,39,1,151.3
16337,37,1,151.05
14073,33,1,151.04
15717,235,1,150.3
17234,183,1,149.89
15869,278,2,149.64
17946,234,2,149.57999999999998
18262,141,1,149.48
15748,41,1,149.31
15435,23,1,149.29
13003,106,3,149.05
17549,24,2,148.86
15526,34,2,148.44
17859,305,1,148.21
14968,31,1,147.59
14098,37,1,147.35
14037,177,2,147.2
12864,139,1,147.12
15503,363,1,147.09
17030,64,1,146.87
14238,327,1,146.85
16893,367,1,145.93
12565,289,1,145.92
17935,139,2,145.79
13866,75,1,145.67
15937,65,1,145.35
16598,286,1,145.05
17524,362,1,145.0
16852,11,2,144.91
12974,198,1,144.8
14109,73,1,144.2
12587,8,1,144.0
17186,47,2,144.0
17578,219,1,143.45999999999998
15705,202,1,143.1
16287,170,1,142.5
13299,269,1,142.5
14386,297,1,142.4
13584,307,1,142.4
13561,216,1,141.85999999999999
14041,267,1,141.41
15388,271,1,140.54
13483,66,1,140.34
14494,26,1,139.56
17718,233,1,139.35
16483,193,1,139.35
14772,113,1,139.26
18209,29,1,139.1
15135,240,1,139.05
13273,114,1,138.98
12902,265,1,138.68
14581,17,1,138.6
17122,120,1,138.32
13716,270,1,138.28
15663,107,1,138.14
12512,67,2,138.03
16050,174,1,137.9
13279,79,1,137.75
17709,170,1,137.45
15836,51,1,137.37
14483,282,1,137.1
17468,11,2,137.0
15691,253,1,136.8
14247,279,1,136.77
17972,242,1,136.04
16462,74,3,136.0
12968,113,1,135.95
15042,200,1,135.93
14889,337,1,135.9
15419,25,1,135.86
16114,171,1,135.75
15174,323,1,135.75
16665,363,1,135.4
15276,67,1,135.31
12851,97,1,135.18
13364,72,1,134.96
16055,221,1,134.8
14340,219,1,134.7
15562,352,1,134.55
14174,34,1,134.46
12837,174,1,134.1
14280,197,1,134.04
16424,192,1,133.56
14349,11,1,133.5
12445,23,1,133.4
17881,305,1,133.35
15709,284,1,133.25
17647,66,1,133.06
17785,54,1,131.94
14438,307,1,131.9
17297,18,1,131.78
17455,204,1,131.7
14795,167,1,131.45000000000002
15844,47,1,130.74
16679,367,1,129.75
16611,187,1,129.49
16623,246,1,129.45
16828,94,2,128.5
15543,289,1,127.86
17359,12,1,127.86
13781,251,1,127.84
15578,163,1,127.1
15923,373,1,127.08
14962,271,1,126.7
16414,22,2,126.25
15463,30,1,126.14
16988,6,1,126.12
12814,102,1,125.92
13522,31,1,125.8
14861,53,1,125.78999999999999
14890,254,1,125.65
15017,34,1,125.58
12531,15,1,125.22
17148,52,1,124.88
16849,187,1,124.57
16569,4,1,124.2
14495,51,2,123.80000000000001
16658,369,1,123.24
15917,248,1,123.1
17967,372,1,123.07
13519,79,1,122.75
13876,64,1,122.7
14413,363,1,122.7
13638,16,1,122.64
14165,276,1,122.53999999999999
14076,130,1,122.47
16073,298,1,122.4
18018,109,2,122.14
13244,93,1,121.74000000000001
13182,46,1,121.18
15049,274,1,121.17000000000002
15512,156,2,121.0
13002,319,1,120.95
17446,177,2,120.89999999999999
18015,5,1,120.03
14314,107,1,120.0
14259,142,1,120.0
14453,191,1,119.93
16542,54,1,119.62
15266,339,1,119.3
16666,20,1,118.98
15843,304,1,118.95
17079,79,1,118.8
14155,267,1,118.75
13581,310,1,118.0
13193,62,1,117.88
12929,312,1,117.85
17654,278,1,117.55
16959,88,1,117.35
13877,87,1,117.24
17117,289,1,116.2
13170,27,1,116.00999999999999
17601,240,1,116.00999999999999
14143,134,1,115.8
15350,374,1,115.64999999999999
13067,83,1,115.46000000000001
18027,99,1,115.31
14972,129,1,114.77
13188,12,1,114.6
14632,263,1,114.56
16247,171,1,114.56
14974,38,1,114.39
17852,12,2,114.34
17219,32,1,114.23
14652,78,1,114.18
12938,26,1,114.14
14582,41,1,114.10999999999999
12651,335,1,114.0
14457,311,1,113.64
15445,265,1,113.5
17217,235,1,113.5
18105,38,1,113.47999999999999
16913,291,1,113.44
15280,173,1,113.12
14689,209,1,112.8
13161,314,1,112.75
16697,242,1,112.75
13807,368,1,112.6
18129,244,1,112.55
15610,52,1,112.46000000000001
17038,31,1,112.4
14271,226,1,112.32
17893,226,1,112.25
17900,191,2,112.19999999999999
12756,87,1,112.08
17274,36,1,111.98
17957,67,1,111.68
17887,130,1,111.35
18120,215,1,111.15
13508,244,1,110.97
13144,333,1,110.95
15537,164,1,110.92
15853,52,1,110.8
17349,180,1,110.75
16963,188,1,110.55
14641,22,1,110.46000000000001
12734,353,1,110.39999999999999
18277,59,1,110.38000000000001
17901,30,1,110.38
16792,283,2,110.38
17746,241,1,110.25
17836,48,1,110.21000000000001
16339,285,1,109.95
13133,274,2,109.8
16363,54,1,109.36
14699,215,1,109.13
14345,39,1,108.98
17639,277,1,108.5
16106,66,1,108.38
13226,274,1,108.21000000000001
12956,307,1,108.07
14661,27,1,107.95
16784,20,1,107.6
15395,326,1,107.45
16757,319,1,106.83
15168,26,1,106.56
15070,373,1,106.2
17791,30,1,106.1
16581,183,1,105.84
15775,246,1,104.9
14027,61,1,104.82
15607,337,1,104.75999999999999
15958,75,1,104.35
18174,8,1,104.0
18255,90,1,103.3
17548,234,1,103.3
14542,186,1,103.25
17962,143,1,102.83
18011,374,1,102.78999999999999
14836,11,3,102.45
14981,247,1,102.12
13948,361,1,102.0
15212,242,1,101.8
18068,290,1,101.7
16516,31,1,101.69999999999999
17643,374,1,101.55
16006,212,1,101.4
18086,275,1,101.34
13101,235,1,101.19
16344,159,1,101.10000000000001
16498,162,2,100.97
14946,15,1,100.9
17427,72,1,100.8
14371,296,1,100.5
13703,319,1,99.5
17939,160,1,99.14
15256,149,1,98.45
17538,26,1,98.42
17895,45,1,98.0
18033,66,1,97.97
15422,324,2,97.7
12984,19,1,97.5
17325,281,1,96.8
15216,88,1,96.6
14642,59,1,96.11999999999999
17024,46,3,95.85
18249,18,1,95.34
12548,167,1,95.19999999999999
16387,323,1,94.36
13651,36,2,94.2
15397,290,1,94.0
15428,16,1,93.78
18227,218,1,93.75
13283,60,2,93.66
17991,226,2,93.35
12821,215,1,92.72
14054,66,1,92.46000000000001
12789,66,1,91.85
13551,320,1,91.80000000000001
13160,23,1,91.8
12659,30,1,91.68
15488,93,1,91.32
13947,66,1,90.6
14353,216,1,90.6
18084,17,1,90.48
16506,20,2,90.3
15552,218,1,90.12
16597,5,1,90.03999999999999
14117,144,1,90.0
14219,5,1,89.94
14760,298,1,89.2
12686,372,1,89.14
14436,99,1,89.06
12353,205,1,89.0
15083,257,1,88.2
15180,368,1,87.5
13296,138,1,87.4
15541,115,1,85.13
13841,253,1,85.0
15729,213,1,85.0
13666,61,3,84.65
12401,304,1,84.3
17309,96,1,82.75
13006,57,1,81.57
17620,60,1,81.44
18281,181,1,80.82
16789,9,1,80.8
13967,146,1,80.7
17752,360,1,80.64
13747,374,1,79.6
16078,284,1,79.2
15753,305,1,79.2
17942,8,1,77.5
14785,11,2,77.4
13132,262,1,77.3
13992,31,1,76.8
14373,359,1,76.55
17536,178,1,76.5
13106,134,1,76.5
15668,218,1,76.32
18113,369,1,76.32
14090,325,1,76.32
16148,297,1,76.32
17995,282,1,76.1
17628,82,1,75.75
16610,220,1,75.66
13403,18,1,75.0
16468,75,1,74.9
13095,71,1,74.4
18050,360,1,74.4
17960,172,1,73.78
12506,233,1,73.5
18032,335,1,73.5
16171,60,1,73.19999999999999
17906,248,1,72.9
13686,183,1,72.0
13938,36,1,71.66
17747,113,1,71.4
13185,268,1,71.4
17022,32,1,71.0
18037,155,6,70.02
15863,26,2,68.84
14393,219,1,67.95
13684,286,1,67.23
17382,66,1,65.4
13130,95,1,64.0
13302,156,1,63.75
17263,209,1,63.440000000000005
14437,366,1,63.0
12665,325,1,63.0
14840,268,1,62.85
13218,128,1,62.64
15516,45,3,62.43
13194,136,1,60.7
17174,218,1,59.9
13391,204,1,59.8
13682,188,1,59.5
14957,254,1,58.49
13080,180,1,58.08
17775,255,1,56.4
15899,369,1,56.25
13366,51,1,56.16
16349,291,1,53.5
15504,82,1,52.83
13832,20,1,52.2
14865,8,2,52.2
15313,111,1,52.0
14682,188,2,52.0
17844,107,1,51.559999999999995
14351,165,1,51.0
13011,373,1,50.55
18184,16,1,49.8
14821,367,1,48.8
15603,79,1,48.480000000000004
16257,177,1,46.95
14080,33,1,45.599999999999994
15423,39,1,43.5
14300,19,1,43.2
15992,4,1,41.989999999999995
15178,261,1,40.5
14589,372,1,39.75
12977,157,1,39.239999999999995
16659,190,1,39.12
18019,52,1,38.45
12855,373,1,38.099999999999994
16162,253,1,37.4
17816,37,4,36.56
15940,312,1,35.8
14576,373,1,35.4
16856,15,1,35.4
17831,34,1,35.4
15744,78,1,34.8
16765,295,1,34.0
17408,164,1,32.65
13120,239,1,30.6
15657,23,1,30.0
17102,262,1,25.5
18268,135,1,25.5
16953,31,1,20.8
17986,57,1,20.8
16093,107,1,17.0
13307,121,1,15.0
17763,264,1,15.0
15823,373,1,15.0
16878,85,1,13.3
17956,250,1,12.75
16454,45,2,6.9
14792,64,1,6.2
16738,298,1,3.75
