CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
13811.0,184,3,814.5,1,3,3,133
18064.0,134,2,814.0,2,2,3,223
16600.0,5,6,813.52,4,4,3,443
16621.0,52,4,813.48,2,3,3,233
14421.0,58,2,813.11,2,2,3,223
15644.0,167,4,813.0,1,3,3,133
17980.0,166,3,811.45,1,3,3,133
16276.0,177,1,810.5999999999999,1,1,3,113
16624.0,81,2,810.57,2,2,3,223
13637.0,53,3,810.5,2,3,3,233
16891.0,2,5,809.7,4,4,3,443
17114.0,6,8,808.62,4,4,3,443
15533.0,20,3,807.57,3,3,3,333
12421.0,16,4,807.04,4,3,3,433
15952.0,34,4,806.57,3,3,3,333
13707.0,268,2,806.41,1,2,3,123
12434.0,85,2,806.14,2,2,3,223
16367.0,38,2,804.49,3,2,3,323
18248.0,123,2,804.02,2,2,3,223
12422.0,96,3,803.56,2,3,3,233
15831.0,59,3,801.76,2,3,3,233
18265.0,73,2,801.51,2,2,3,223
16806.0,104,4,801.49,2,3,3,233
15561.0,12,4,800.59,4,3,3,433
17905.0,72,4,800.24,2,3,3,233
13720.0,117,4,799.9,2,3,3,233
13030.0,12,2,799.48,4,2,3,423
17703.0,36,3,798.74,3,3,3,333
16438.0,6,5,798.35,4,4,3,443
13389.0,12,3,797.96,4,3,3,433
12701.0,80,2,797.71,2,2,3,223
17180.0,57,4,796.03,2,3,3,233
13336.0,78,1,795.12,2,1,3,213
15990.0,45,2,792.11,3,2,3,323
13167.0,19,4,791.33,3,3,3,333
14976.0,58,7,790.86,2,4,3,243
13016.0,74,3,789.89,2,3,3,233
16759.0,8,3,789.79,4,3,3,433
13329.0,32,2,789.0,3,2,3,323
14557.0,86,1,788.38,2,1,3,213
13212.0,20,3,788.08,3,3,3,333
13323.0,4,5,787.85,4,4,3,443
13884.0,8,5,787.6,4,4,3,443
16546.0,291,2,787.15,1,2,3,123
13109.0,60,2,786.54,2,2,3,223
12628.0,5,3,786.46,4,3,3,433
15806.0,47,3,784.58,3,3,3,333
15743.0,17,4,784.46,4,3,3,433
18136.0,64,3,784.3299999999999,2,3,3,233
17387.0,20,2,784.11,3,2,3,323
16054.0,146,1,783.9,1,1,3,113
17006.0,5,4,781.78,4,3,3,433
17341.0,157,3,781.36,1,3,3,133
15679.0,25,4,781.28,3,3,3,333
13583.0,156,1,781.03,1,1,3,113
16725.0,303,7,781.02,1,4,3,143
15239.0,11,2,780.59,4,2,3,423
17797.0,23,3,780.43,3,3,3,333
18228.0,57,2,779.9,2,2,3,223
12735.0,316,2,779.5699999999999,1,2,3,123
17411.0,13,3,778.9399999999999,4,3,3,433
13375.0,89,1,778.65,2,1,3,213
14815.0,37,2,778.5,3,2,3,323
17414.0,44,2,778.0,3,2,3,323
16505.0,32,1,777.5999999999999,3,1,3,313
13563.0,85,2,777.53,2,2,3,223
12425.0,79,1,777.2,2,1,3,213
15353.0,255,2,777.02,1,2,3,123
15618.0,33,4,776.85,3,3,3,333
13314.0,2,3,775.9399999999999,4,3,3,433
13341.0,261,1,775.85,1,1,3,113
14234.0,23,4,775.46,3,3,3,333
16825.0,39,2,775.18,3,2,3,323
15414.0,10,3,774.9,4,3,3,433
16043.0,38,4,773.99,3,3,3,333
15075.0,78,1,773.03,2,1,3,213
12965.0,90,1,771.91,2,1,3,213
17409.0,185,2,771.85,1,2,3,123
14662.0,29,4,771.17,3,3,3,333
16770.0,58,5,770.1,2,4,3,243
14412.0,43,2,770.03,3,2,3,323
16480.0,76,1,769.29,2,1,3,213
13356.0,81,1,768.24,2,1,3,213
17516.0,16,5,768.08,4,4,3,443
14550.0,11,2,765.62,4,2,3,423
14672.0,235,2,765.55,1,2,3,123
17695.0,132,2,765.34,2,2,3,223
14885.0,132,1,765.3199999999999,2,1,3,213
17268.0,108,4,763.64,2,3,3,233
17466.0,11,2,763.28,4,2,3,423
16470.0,52,4,762.39,2,3,3,233
15599.0,27,2,761.74,3,2,3,323
14883.0,19,6,761.59,3,4,3,343
16205.0,31,4,761.38,3,3,3,333
17425.0,20,2,759.1700000000001,3,2,3,323
16036.0,88,2,758.9200000000001,2,2,3,223
15568.0,3,3,758.29,4,3,3,433
12413.0,67,3,758.1,2,3,3,233
17979.0,36,4,757.71,3,3,3,333
17461.0,23,3,757.46,3,3,3,333
15223.0,226,2,755.75,1,2,3,123
13370.0,372,1,754.87,1,1,3,113
18104.0,38,1,754.64,3,1,3,313
13730.0,136,2,752.6,2,2,3,223
16256.0,267,1,752.4300000000001,1,1,3,113
12908.0,177,2,750.0,1,2,3,123
17146.0,106,3,749.78,2,3,3,233
14923.0,51,1,749.1,3,1,3,313
15074.0,106,1,748.87,2,1,3,213
15656.0,46,4,748.5,3,3,3,333
16859.0,145,2,747.81,1,2,3,123
13623.0,31,5,747.78,3,4,3,343
14201.0,61,7,747.4399999999999,2,4,3,243
16261.0,18,4,746.83,4,3,3,433
14050.0,32,2,746.36,3,2,3,323
17034.0,17,3,745.52,4,3,3,433
14790.0,17,4,745.06,4,3,3,433
13950.0,12,4,745.06,4,3,3,433
13236.0,25,2,744.85,3,2,3,323
13354.0,72,1,743.53,2,1,3,213
16730.0,53,3,743.11,2,3,3,233
12374.0,26,1,742.93,3,1,3,313
12465.0,18,2,742.1899999999999,4,2,3,423
13753.0,288,1,741.26,1,1,3,113
13900.0,184,3,740.95,1,3,3,133
17692.0,128,4,740.9399999999999,2,3,3,233
17974.0,25,3,740.79,3,3,3,333
15252.0,37,2,740.78,3,2,3,323
12603.0,22,1,739.2,3,1,3,313
14756.0,16,1,738.96,4,1,3,413
12976.0,212,1,738.6,1,1,3,113
15045.0,152,2,735.66,1,2,3,123
18156.0,13,2,734.94,4,2,3,423
15215.0,47,3,734.9399999999999,3,3,3,333
16362.0,33,5,734.77,3,4,3,343
16146.0,158,3,734.13,1,3,3,133
17812.0,13,4,732.16,4,3,3,433
13575.0,24,5,732.07,3,4,3,343
13736.0,6,2,731.9,4,2,3,423
16099.0,51,3,731.9,3,3,3,333
16491.0,47,1,731.5,3,1,3,313
14778.0,128,2,730.86,2,2,3,223
18035.0,36,3,730.4,3,3,3,333
12468.0,188,2,729.54,1,2,3,123
13077.0,2,4,729.27,4,3,3,433
17666.0,4,2,728.1600000000001,4,2,3,423
17888.0,22,8,726.05,3,4,3,343
14869.0,9,2,725.7,4,2,3,423
14055.0,107,1,725.64,2,1,3,213
16140.0,66,2,725.18,2,2,3,223
15584.0,24,4,725.11,3,3,3,333
12723.0,4,5,725.07,4,4,3,443
15636.0,90,2,724.76,2,2,3,223
12475.0,54,1,723.38,2,1,3,213
17521.0,30,3,723.21,3,3,3,333
15272.0,58,2,721.94,2,2,3,223
18062.0,174,3,720.52,1,3,3,133
16023.0,47,3,719.81,3,3,3,333
14179.0,41,2,719.78,3,2,3,323
14725.0,25,1,718.08,3,1,3,313
17884.0,4,4,717.45,4,3,3,433
15274.0,5,2,716.5699999999999,4,2,3,423
12535.0,92,2,716.35,2,2,3,223
15400.0,93,5,716.2,2,4,3,243
17029.0,111,2,716.0,2,2,3,223
15330.0,33,2,714.9599999999999,3,2,3,323
15757.0,66,2,714.42,2,2,3,223
12616.0,96,2,713.3,2,2,3,223
13169.0,64,2,712.88,2,2,3,223
13147.0,11,4,712.8,4,3,3,433
17761.0,33,1,712.78,3,1,3,313
13416.0,44,2,712.5,3,2,3,323
13587.0,64,1,712.4,2,1,3,213
17642.0,120,2,712.29,2,2,3,223
15855.0,137,5,712.24,2,4,3,243
13705.0,8,3,711.86,4,3,3,433
17179.0,179,3,711.79,1,3,3,133
13249.0,93,3,711.41,2,3,3,233
17472.0,192,3,710.29,1,3,3,133
14867.0,186,3,710.28,1,3,3,133
14127.0,123,3,709.71,2,3,3,233
16136.0,60,3,709.38,2,3,3,233
15951.0,9,2,708.22,4,2,3,423
16449.0,198,2,707.69,1,2,3,123
12453.0,135,1,707.09,2,1,3,213
16364.0,12,2,707.04,4,2,3,423
16309.0,107,2,706.5699999999999,2,2,3,223
14880.0,78,3,706.19,2,3,3,233
14126.0,8,3,706.13,4,3,3,433
15038.0,59,6,705.49,2,4,3,243
16015.0,4,3,705.39,4,3,3,433
16882.0,67,3,705.12,2,3,3,233
17934.0,52,2,704.25,2,2,3,223
12612.0,75,1,704.04,2,1,3,213
12883.0,25,4,703.47,3,3,3,333
18082.0,26,1,703.37,3,1,3,313
15103.0,32,2,703.36,3,2,3,323
15574.0,178,4,702.25,1,3,3,133
16997.0,289,3,702.0,1,3,3,133
14198.0,19,4,701.4,3,3,3,333
14356.0,80,2,701.23,2,2,3,223
17321.0,9,2,700.86,4,2,3,423
13238.0,18,4,700.73,4,3,3,433
17734.0,54,3,700.63,2,3,3,233
15800.0,108,2,699.08,2,2,3,223
13258.0,12,3,698.5799999999999,4,3,3,433
17423.0,47,2,698.41,3,2,3,323
17796.0,41,4,697.9,3,3,3,333
15053.0,5,3,697.79,4,3,3,433
14829.0,30,4,697.55,3,3,3,333
13596.0,6,2,697.04,4,2,3,423
15700.0,173,2,696.68,1,2,3,123
17397.0,23,2,696.41,3,2,3,323
14009.0,199,2,695.61,1,2,3,123
14959.0,65,4,695.42,2,3,3,233
15304.0,61,8,694.4,2,4,3,243
12925.0,5,2,694.05,4,2,3,423
14643.0,171,2,693.81,1,2,3,123
12410.0,309,2,693.33,1,2,3,123
13601.0,46,2,693.32,3,2,3,323
14111.0,15,4,692.85,4,3,3,433
17198.0,24,3,692.22,3,3,3,333
17733.0,39,2,692.19,3,2,3,323
13838.0,6,4,691.73,4,3,3,433
16212.0,20,2,690.34,3,2,3,323
18085.0,331,2,689.95,1,2,3,123
13023.0,65,2,689.9,2,2,3,223
15181.0,67,3,689.48,2,3,3,233
18196.0,96,2,689.13,2,2,3,223
17502.0,10,4,689.1,4,3,3,433
13799.0,117,2,688.86,2,2,3,223
16642.0,5,2,688.33,4,2,3,423
12658.0,19,1,686.05,3,1,3,313
16122.0,74,4,684.42,2,3,3,233
16495.0,4,3,684.41,4,3,3,433
15669.0,41,4,684.34,3,3,3,333
12942.0,132,3,683.9,2,3,3,233
17874.0,186,6,683.46,1,4,3,143
14222.0,178,1,683.17,1,1,3,113
12838.0,34,2,683.13,3,2,3,323
15582.0,25,3,682.91,3,3,3,333
13548.0,97,2,682.41,2,2,3,223
18135.0,30,5,681.91,3,4,3,343
12478.0,4,1,680.99,4,1,3,413
13524.0,41,5,680.18,3,4,3,343
16872.0,78,3,680.02,2,3,3,233
15322.0,86,1,679.68,2,1,3,213
13430.0,19,2,679.45,3,2,3,323
14788.0,8,2,679.44,4,2,3,423
17994.0,122,4,678.49,2,3,3,233
13925.0,93,4,678.25,2,3,3,233
13607.0,41,1,678.01,3,1,3,313
13388.0,132,2,677.1,2,2,3,223
13040.0,9,2,676.99,4,2,3,423
16377.0,268,1,676.2,1,1,3,113
15626.0,75,2,675.8,2,2,3,223
17462.0,61,2,675.69,2,2,3,223
13325.0,82,1,675.3,2,1,3,213
16418.0,45,3,675.27,3,3,3,333
13355.0,123,1,674.7,2,1,3,213
13464.0,59,1,674.68,2,1,3,213
17749.0,179,2,674.52,1,2,2,122
13951.0,177,3,674.45,1,3,2,132
14504.0,48,4,673.26,3,3,2,332
18121.0,150,2,673.1,1,2,2,122
14628.0,92,2,671.96,2,2,2,222
17883.0,4,4,671.77,4,3,2,432
12638.0,34,1,671.69,3,1,2,312
17299.0,12,4,669.11,4,3,2,432
12418.0,113,1,668.58,2,1,2,212
14342.0,22,4,668.56,3,3,2,332
13741.0,72,3,668.43,2,3,2,232
16383.0,75,2,668.36,2,2,2,222
15031.0,5,4,668.14,4,3,2,432
18022.0,36,1,668.11,3,1,2,312
16268.0,72,2,667.65,2,2,2,222
15969.0,3,3,666.1,4,3,2,432
17777.0,25,3,665.86,3,3,2,332
17105.0,160,2,665.78,1,2,2,122
16056.0,46,1,664.85,3,1,2,312
13963.0,309,4,664.54,1,3,2,132
16208.0,45,2,664.26,3,2,2,322
15643.0,192,3,664.0,1,3,2,132
14720.0,6,3,663.81,4,3,2,432
13240.0,97,4,663.65,2,3,2,232
16573.0,85,2,663.61,2,2,2,222
14451.0,61,2,662.59,2,2,2,222
16014.0,38,3,662.38,3,3,2,332
18218.0,212,2,662.08,1,2,2,122
16774.0,68,4,661.52,2,3,2,232
13028.0,23,2,661.3199999999999,3,2,2,322
14603.0,275,1,660.0,1,1,2,112
15492.0,29,2,659.46,3,2,2,322
13518.0,86,1,659.44,2,1,2,212
13759.0,34,2,659.41,3,2,2,322
16357.0,34,3,658.88,3,3,2,332
14150.0,36,2,658.64,3,2,2,322
17779.0,22,3,658.57,3,3,2,332
16696.0,136,4,657.9,2,3,2,232
12577.0,36,3,657.8,3,3,2,332
14818.0,74,3,657.8,2,3,2,232
15648.0,205,2,657.35,1,2,2,122
17459.0,44,2,657.3,3,2,2,322
15677.0,50,1,657.23,3,1,2,312
16157.0,16,3,656.6899999999999,4,3,2,432
13049.0,65,2,656.6800000000001,2,2,2,222
16708.0,46,1,656.63,3,1,2,312
16127.0,40,1,656.25,3,1,2,312
14894.0,86,1,655.75,2,1,2,212
16444.0,47,4,654.67,3,3,2,332
14651.0,68,2,654.6,2,2,2,222
17398.0,115,3,653.38,2,3,2,232
18151.0,135,2,653.35,2,2,2,222
13496.0,11,2,653.33,4,2,2,422
15205.0,86,2,653.24,2,2,2,222
14044.0,27,4,652.82,3,3,2,332
14548.0,151,2,652.8,1,2,2,122
17523.0,12,4,652.74,4,3,2,432
14034.0,23,3,651.82,3,3,2,332
16734.0,53,3,650.51,2,3,2,232
15571.0,12,4,650.4300000000001,4,3,2,432
16469.0,24,4,650.43,3,3,2,332
16969.0,40,3,650.41,3,3,2,332
17373.0,41,4,646.92,3,3,2,332
12589.0,29,2,646.68,3,2,2,322
15651.0,37,3,646.3000000000001,3,3,2,332
17545.0,44,3,645.96,3,3,2,332
14855.0,120,2,645.65,2,2,2,222
12719.0,6,2,644.95,4,2,2,422
17312.0,139,3,644.3,2,3,2,232
16431.0,214,3,642.81,1,3,2,132
14020.0,17,2,642.8,4,2,2,422
13034.0,55,2,642.77,2,2,2,222
15384.0,170,2,642.41,1,2,2,122
17046.0,158,1,642.02,1,1,2,112
15297.0,11,3,641.94,4,3,2,432
12365.0,292,2,641.38,1,2,2,122
12624.0,107,2,641.13,2,2,2,222
13417.0,5,2,640.83,4,2,2,422
13318.0,2,3,640.76,4,3,2,432
12631.0,58,1,640.5,2,1,2,212
14301.0,118,1,640.14,2,1,2,212
15919.0,20,2,639.89,3,2,2,322
17515.0,32,4,639.02,3,3,2,332
18160.0,58,2,638.06,2,2,2,222
14754.0,45,2,638.05,3,2,2,322
14664.0,20,2,637.89,3,2,2,322
14128.0,61,2,637.5,2,2,2,222
14481.0,165,2,636.51,1,2,2,122
15829.0,100,2,636.14,2,2,2,222
15773.0,6,1,635.6800000000001,4,1,2,412
14000.0,212,1,635.66,1,1,2,112
16139.0,19,3,635.41,3,3,2,332
17985.0,23,1,634.95,3,1,2,312
13892.0,27,4,632.97,3,3,2,332
14220.0,248,2,632.4,1,2,2,122
16306.0,214,6,632.27,1,4,2,142
18183.0,228,2,632.07,1,2,2,122
13822.0,6,2,632.0,4,2,2,422
14021.0,156,3,631.9,1,3,2,132
15244.0,66,2,631.5699999999999,2,2,2,222
13539.0,86,3,631.34,2,3,2,232
17990.0,237,3,630.84,1,3,2,132
13046.0,31,2,629.31,3,2,2,322
13525.0,15,2,628.78,4,2,2,422
14687.0,107,1,628.38,2,1,2,212
16022.0,261,1,628.28,1,1,2,112
15028.0,9,4,627.13,4,3,2,432
13546.0,13,3,626.99,4,3,2,432
15402.0,149,2,626.77,1,2,2,122
14036.0,285,1,626.65,1,1,2,112
13914.0,12,2,626.45,4,2,2,422
14382.0,27,1,626.0699999999999,3,1,2,312
16750.0,45,5,623.9300000000001,3,4,2,342
16718.0,370,1,623.75,1,1,2,112
12649.0,108,3,623.51,2,3,2,232
15147.0,241,1,623.5,1,1,2,112
13368.0,257,2,623.4,1,2,2,122
15258.0,169,2,623.16,1,2,2,122
17499.0,290,1,622.88,1,1,2,112
15182.0,155,2,622.85,1,2,2,122
17460.0,95,6,622.43,2,4,2,242
15768.0,116,3,621.83,2,3,2,232
18217.0,30,2,621.75,3,2,2,322
16915.0,10,6,621.68,4,4,2,442
17640.0,87,1,621.66,2,1,2,212
14152.0,76,2,621.29,2,2,2,222
13402.0,128,2,621.23,2,2,2,222
16141.0,89,1,620.4,2,1,2,212
12667.0,59,1,620.13,2,1,2,212
14529.0,61,3,620.04,2,3,2,232
13493.0,276,2,618.63,1,2,2,122
16613.0,71,1,618.59,2,1,2,212
13145.0,40,4,618.52,3,3,2,332
12596.0,52,2,618.27,2,2,2,222
16134.0,22,2,618.09,3,2,2,322
13301.0,104,4,618.09,2,3,2,232
14593.0,22,3,617.99,3,3,2,332
14377.0,192,2,617.05,1,2,2,122
16442.0,2,3,616.79,4,3,2,432
16311.0,18,2,616.26,4,2,2,422
14905.0,158,2,616.15,1,2,2,122
16005.0,13,4,615.39,4,3,2,432
15275.0,38,1,615.14,3,1,2,312
16566.0,16,5,614.66,4,4,2,442
16116.0,212,1,612.78,1,1,2,112
12513.0,113,1,612.29,2,1,2,212
18149.0,51,3,612.08,3,3,2,332
15232.0,114,2,612.06,2,2,2,222
15645.0,19,1,612.01,3,1,2,312
16109.0,219,2,611.88,1,2,2,122
16763.0,199,1,611.85,1,1,2,112
13731.0,220,2,610.59,1,2,2,122
12673.0,6,2,610.52,4,2,2,422
15795.0,150,1,610.01,1,1,2,112
13357.0,258,1,609.95,1,1,2,112
14636.0,37,2,609.85,3,2,2,322
13933.0,110,2,608.79,2,2,2,222
12933.0,25,3,607.53,3,3,2,332
15573.0,32,2,607.45,3,2,2,322
17119.0,4,2,606.91,4,2,2,422
14710.0,15,4,606.13,4,3,2,432
17849.0,219,4,605.8000000000001,1,3,2,132
14133.0,130,3,605.64,2,3,2,232
13888.0,120,2,605.63,2,2,2,222
17507.0,262,2,605.58,1,2,2,122
13233.0,75,2,605.12,2,2,2,222
14323.0,115,2,605.06,2,2,2,222
13558.0,6,4,605.06,4,3,2,432
14675.0,17,1,604.75,4,1,2,412
17664.0,19,2,604.64,3,2,2,322
12944.0,36,2,604.51,3,2,2,322
16732.0,32,1,603.75,3,1,2,312
12556.0,51,2,603.71,3,2,2,322
12707.0,292,1,603.42,1,1,2,112
17259.0,149,2,603.37,1,2,2,122
15366.0,76,2,602.51,2,2,2,222
17890.0,323,2,602.09,1,2,2,122
12654.0,11,5,601.98,4,4,2,442
14609.0,73,4,601.56,2,3,2,232
16654.0,142,4,601.27,2,3,2,232
12420.0,64,1,600.39,2,1,2,212
18211.0,26,5,600.07,3,4,2,342
13243.0,204,1,600.07,1,1,2,112
12872.0,327,2,599.97,1,2,2,122
12521.0,143,1,599.68,1,1,2,112
14965.0,97,2,599.0,2,2,2,222
17420.0,51,3,598.83,3,3,2,332
14467.0,18,4,598.76,4,3,2,432
15720.0,25,1,598.73,3,1,2,312
13311.0,5,2,598.5699999999999,4,2,2,422
16298.0,23,3,598.2,3,3,2,332
13959.0,80,3,598.2,2,3,2,232
14108.0,31,2,597.91,3,2,2,322
17864.0,13,3,597.5,4,3,2,432
16788.0,124,2,597.48,2,2,2,222
14645.0,157,2,597.09,1,2,2,122
15381.0,214,2,596.85,1,2,2,122
18246.0,24,2,596.1,3,2,2,322
17658.0,26,2,595.42,3,2,2,322
14284.0,31,2,595.25,3,2,2,322
16325.0,47,3,594.24,3,3,2,332
15442.0,249,1,594.0,1,1,2,112
12917.0,129,1,594.0,2,1,2,212
16535.0,6,1,593.75,4,1,2,412
18232.0,82,4,592.97,2,3,2,232
16203.0,59,4,592.9,2,3,2,232
14692.0,138,4,591.55,2,3,2,232
13276.0,64,2,590.93,2,2,2,222
13270.0,367,1,590.0,1,1,2,112
13452.0,260,2,590.0,1,2,2,122
14882.0,27,2,589.7,3,2,2,322
18123.0,25,2,589.4399999999999,3,2,2,322
16723.0,92,2,589.15,2,2,2,222
16838.0,198,2,588.85,1,2,2,122
14338.0,162,2,588.22,1,2,2,122
15624.0,117,4,588.13,2,3,2,232
17351.0,37,3,587.15,3,3,2,332
17014.0,9,3,586.33,4,3,2,432
17360.0,18,3,585.79,4,3,2,432
12384.0,29,2,585.27,3,2,2,322
15222.0,319,1,585.0,1,1,2,112
16384.0,90,2,584.5,2,2,2,222
16072.0,289,1,584.3199999999999,1,1,2,112
14023.0,8,2,584.0699999999999,4,2,2,422
13557.0,29,2,584.06,3,2,2,322
15762.0,66,2,583.75,2,2,2,222
12426.0,195,1,582.73,1,1,2,112
13427.0,20,3,582.6,3,3,2,332
17970.0,212,1,582.59,1,1,2,112
12695.0,8,4,582.1,4,3,2,432
18095.0,313,2,580.05,1,2,2,122
16906.0,82,4,579.77,2,3,2,232
17142.0,240,1,579.0,1,1,2,112
13292.0,39,2,578.94,3,2,2,322
17540.0,25,2,578.9,3,2,2,322
12601.0,190,5,577.06,1,4,2,142
14176.0,298,4,576.9,1,3,2,132
16916.0,24,2,576.26,3,2,2,322
15830.0,38,1,576.0,3,1,2,312
15550.0,5,4,575.63,4,3,2,432
16345.0,45,1,575.41,3,1,2,312
13487.0,58,3,575.4,2,3,2,232
14167.0,40,4,574.84,3,3,2,332
14400.0,150,1,574.7,1,1,2,112
12784.0,10,2,574.42,4,2,2,422
15339.0,67,2,574.07,2,2,2,222
15303.0,291,1,574.02,1,1,2,112
12879.0,45,3,573.22,3,3,2,332
15415.0,314,1,572.81,1,1,2,112
13379.0,27,3,572.56,3,3,2,332
13405.0,75,3,572.45,2,3,2,232
12816.0,96,2,572.2,2,2,2,222
13816.0,24,2,571.67,3,2,2,322
17616.0,174,3,571.1999999999999,1,3,2,132
15821.0,45,2,570.96,3,2,2,322
15315.0,65,2,570.5,2,2,2,222
14592.0,36,3,570.46,3,3,2,332
16667.0,69,2,570.13,2,2,2,222
13939.0,24,3,568.55,3,3,2,332
13321.0,73,2,567.36,2,2,2,222
17897.0,173,3,566.6,1,3,2,132
18150.0,33,3,566.5799999999999,3,3,2,332
16278.0,101,1,566.38,2,1,2,212
13894.0,24,3,564.62,3,3,2,332
15344.0,1,3,563.94,4,3,2,432
16933.0,2,2,563.23,4,2,2,422
14753.0,88,1,563.15,2,1,2,212
17265.0,139,2,562.9,2,2,2,222
12414.0,218,3,562.41,1,3,2,132
12559.0,311,2,561.71,1,2,2,122
13946.0,80,3,561.57,2,3,2,232
15655.0,244,1,560.67,1,1,2,112
13044.0,292,1,560.47,1,1,2,112
14273.0,52,4,559.97,2,3,2,232
16275.0,197,1,559.87,1,1,2,112
18043.0,25,3,559.51,3,3,2,332
14177.0,87,4,559.41,2,3,2,232
12866.0,284,1,559.12,1,1,2,112
17503.0,3,2,558.96,4,2,2,422
12987.0,74,2,558.7,2,2,2,222
13800.0,310,1,558.3199999999999,1,1,2,112
13260.0,62,1,557.62,2,1,2,212
17955.0,199,4,557.3,1,3,2,132
17295.0,29,3,556.95,3,3,2,332
16385.0,61,3,555.89,2,3,2,232
14805.0,16,4,554.65,4,3,2,432
14891.0,149,2,554.38,1,2,2,122
14618.0,10,3,553.44,4,3,2,432
15068.0,47,2,553.36,3,2,2,322
12363.0,110,2,552.0,2,2,2,222
17674.0,75,2,551.04,2,2,2,222
17291.0,309,1,550.8,1,1,2,112
17235.0,26,2,550.06,3,2,2,322
12390.0,80,1,549.84,2,1,2,212
16340.0,108,1,549.07,2,1,2,212
16536.0,111,1,548.97,2,1,2,212
16031.0,93,2,548.94,2,2,2,222
14474.0,47,1,547.66,3,1,2,312
16811.0,5,2,547.0699999999999,4,2,2,422
17637.0,32,2,547.06,3,2,2,322
16211.0,89,1,547.02,2,1,2,212
17520.0,54,1,546.81,2,1,2,212
12743.0,135,2,546.43,2,2,2,222
14997.0,47,3,546.2,3,3,2,332
17806.0,12,1,546.04,4,1,2,412
12793.0,335,2,545.48,1,2,2,122
16475.0,89,4,544.3,2,3,2,232
13617.0,41,3,544.18,3,3,2,332
13390.0,75,1,544.08,2,1,2,212
16927.0,116,3,543.05,2,3,2,232
13278.0,41,1,542.73,3,1,2,312
16230.0,190,2,542.03,1,2,2,122
17447.0,41,2,541.53,3,2,2,322
17557.0,15,3,541.46,4,3,2,432
13874.0,359,1,540.45,1,1,2,112
13812.0,43,3,539.0,3,3,2,332
14496.0,312,2,538.8100000000001,1,2,2,122
15452.0,30,3,538.73,3,3,2,332
15469.0,51,2,538.55,3,2,2,322
15539.0,8,1,538.46,4,1,2,412
17062.0,314,4,538.37,1,3,2,132
17345.0,16,4,537.74,4,3,2,432
14539.0,16,2,537.48,4,2,2,422
16206.0,55,4,537.06,2,3,2,232
15043.0,32,1,537.0,3,1,2,312
16804.0,24,3,536.99,3,3,2,332
16233.0,72,3,536.68,2,3,2,232
15535.0,174,4,536.4,1,3,2,132
16142.0,250,1,535.34,1,1,2,112
12988.0,293,1,535.32,1,1,2,112
13000.0,107,3,534.85,2,3,2,232
13385.0,330,1,534.57,1,1,2,112
13434.0,75,2,534.24,2,2,2,222
17443.0,220,1,534.24,1,1,2,112
13217.0,123,3,533.98,2,3,2,232
15433.0,214,2,533.3,1,2,2,122
15756.0,62,4,532.96,2,3,2,232
15825.0,173,1,532.94,1,1,2,112
16706.0,38,3,531.35,3,3,2,332
14265.0,110,2,530.18,2,2,2,222
18159.0,302,1,530.15,1,1,2,112
14002.0,135,2,529.73,2,2,2,222
14463.0,99,3,529.62,2,3,2,232
16185.0,17,2,529.41,4,2,2,422
17631.0,2,3,528.33,4,3,2,432
16602.0,37,1,528.08,3,1,2,312
12479.0,12,1,527.2,4,1,2,412
17623.0,33,1,527.05,3,1,2,312
18252.0,51,2,526.67,3,2,2,322
16892.0,2,5,525.54,4,4,2,442
17290.0,4,2,525.24,4,2,2,422
17429.0,129,3,524.92,2,3,2,232
15467.0,10,3,524.88,4,3,2,432
15891.0,227,1,524.52,1,1,2,112
13721.0,37,1,524.14,3,1,2,312
17329.0,15,2,523.11,4,2,2,422
18017.0,82,3,523.0,2,3,2,232
17712.0,45,1,522.91,3,1,2,312
14871.0,4,4,522.38,4,3,2,432
12863.0,53,1,521.2,2,1,2,212
15149.0,134,1,520.8,2,1,2,212
14873.0,211,1,519.68,1,1,2,112
12571.0,40,2,519.61,3,2,2,322
13643.0,32,3,519.44,3,3,2,332
16955.0,185,4,518.67,1,3,2,132
16650.0,72,1,518.42,2,1,2,212
15030.0,72,2,518.28,2,2,2,222
16135.0,263,1,517.55,1,1,2,112
17454.0,193,4,517.53,1,3,2,132
18205.0,37,2,517.36,3,2,2,322
13043.0,274,1,516.42,1,1,2,112
15882.0,199,4,516.36,1,3,2,132
15809.0,37,5,515.77,3,4,2,342
12811.0,261,3,514.85,1,3,2,132
15246.0,239,2,514.15,1,2,2,122
13005.0,174,2,513.7,1,2,2,122
17513.0,73,1,513.2,2,1,2,212
17805.0,74,1,512.31,2,1,2,212
17480.0,78,1,511.82,2,1,2,212
12582.0,239,2,511.36,1,2,2,122
14851.0,24,2,511.35,3,2,2,322
16561.0,6,2,511.12,4,2,2,422
15406.0,32,2,510.71,3,2,2,322
12904.0,19,2,509.58,3,2,2,322
12436.0,100,1,509.01,2,1,2,212
16898.0,27,3,508.81,3,3,2,332
15417.0,86,1,508.8,2,1,2,212
17391.0,164,2,508.8,1,2,2,122
14317.0,65,1,508.58,2,1,2,212
17958.0,117,1,508.46,2,1,2,212
17415.0,80,1,507.84,2,1,2,212
14158.0,41,1,507.66,3,1,2,312
14820.0,22,4,507.29,3,3,2,332
15721.0,12,1,507.08,4,1,2,412
16960.0,39,3,507.05,3,3,2,332
13885.0,190,2,506.8,1,2,2,122
