,CustomerID,InvoiceNo,TotalPrice,AvgOrderValue
16529,17220,542646,320.0,228.44642857142858
16530,17220,548308,417.75,228.44642857142858
16531,17220,553507,215.15,228.44642857142858
16532,17220,553509,194.38,228.44642857142858
16533,17220,559061,197.24,228.44642857142858
16534,17220,559063,173.86,228.44642857142858
16535,17220,562539,336.52,228.44642857142858
16536,17220,565186,111.03,228.44642857142858
16537,17220,565192,11.55,228.44642857142858
16538,17220,568938,325.73,228.44642857142858
16539,17220,572484,283.76,228.44642857142858
16540,17220,576567,114.0,228.44642857142858
16541,17220,576570,179.78,228.44642857142858
16542,17221,574312,132.28,167.565
16543,17221,580290,202.85,167.565
16544,17222,569673,354.15,354.15
16545,17223,537396,292.84000000000003,213.395
16546,17223,543036,133.95,213.395
16547,17226,543190,393.49,393.49
16548,17227,537258,142.25,156.5533333333333
16549,17227,547890,223.9,156.5533333333333
16550,17227,557329,107.6,156.5533333333333
16551,17227,569144,139.45,156.5533333333333
16552,17227,570269,107.11,156.5533333333333
16553,17227,577680,219.01,156.5533333333333
16554,17228,536799,183.3,238.26125000000002
16555,17228,537462,172.65,238.26125000000002
16556,17228,542858,123.42999999999999,238.26125000000002
16557,17228,553224,208.2,238.26125000000002
16558,17228,566539,368.72,238.26125000000002
16559,17228,570049,432.26,238.26125000000002
16560,17228,576187,229.04000000000002,238.26125000000002
16561,17228,578357,188.49,238.26125000000002
16562,17229,560700,157.71,159.38
16563,17229,565438,161.05,159.38
16564,17230,538945,1761.26,454.80125
16565,17230,539630,751.0,454.80125
16566,17230,539633,73.8,454.80125
16567,17230,539634,144.5,454.80125
16568,17230,539645,0.95,454.80125
16569,17230,539646,28.5,454.80125
16570,17230,542994,675.0,454.80125
16571,17230,547090,203.4,454.80125
16572,17231,538638,232.01,317.43199999999996
16573,17231,541602,166.68,317.43199999999996
16574,17231,543975,316.89,317.43199999999996
16575,17231,547243,246.92000000000002,317.43199999999996
16576,17231,552318,377.36,317.43199999999996
16577,17231,555406,393.59,317.43199999999996
16578,17231,562551,205.27,317.43199999999996
16579,17231,569983,381.07,317.43199999999996
16580,17231,576615,389.76,317.43199999999996
16581,17231,578977,464.77,317.43199999999996
16582,17232,578794,208.04000000000002,210.76
16583,17232,581116,213.48,210.76
16584,17233,574529,190.88,190.88
16585,17234,556325,149.89,149.89
16586,17235,536745,341.9,275.03
16587,17235,576351,208.16,275.03
16588,17236,538409,126.28,152.68833333333333
16589,17236,542096,199.32999999999998,152.68833333333333
16590,17236,543799,119.76,152.68833333333333
16591,17236,549722,118.45,152.68833333333333
16592,17236,556642,133.91,152.68833333333333
16593,17236,578922,218.4,152.68833333333333
16594,17237,577026,243.6,157.345
16595,17237,579179,71.09,157.345
16596,17238,536988,254.39,220.2735294117647
16597,17238,536989,115.7,220.2735294117647
16598,17238,541794,138.55,220.2735294117647
16599,17238,546107,233.17,220.2735294117647
16600,17238,547969,250.76,220.2735294117647
16601,17238,547970,4.95,220.2735294117647
16602,17238,553061,262.25,220.2735294117647
16603,17238,553520,103.83,220.2735294117647
16604,17238,555946,184.59,220.2735294117647
16605,17238,559128,193.29,220.2735294117647
16606,17238,561363,218.44,220.2735294117647
16607,17238,567126,264.31,220.2735294117647
16608,17238,571965,286.28,220.2735294117647
16609,17238,575852,345.99,220.2735294117647
16610,17238,577951,247.68,220.2735294117647
16611,17238,580358,501.8,220.2735294117647
16612,17238,581095,138.67000000000002,220.2735294117647
16613,17239,542623,382.5,382.5
16614,17242,556482,709.4399999999999,567.52
16615,17242,564182,425.59999999999997,567.52
16616,17243,537037,256.9,333.725
16617,17243,538365,338.59999999999997,333.725
16618,17243,539461,259.55,333.725
16619,17243,540498,268.8,333.725
16620,17243,541835,161.8,333.725
16621,17243,543592,263.8,333.725
16622,17243,545039,373.65,333.725
16623,17243,545669,186.9,333.725
16624,17243,547837,266.55,333.725
16625,17243,548696,142.5,333.725
16626,17243,550301,345.05,333.725
16627,17243,556768,433.0,333.725
16628,17243,558863,276.82,333.725
16629,17243,561466,160.2,333.725
16630,17243,563692,278.55,333.725
16631,17243,566019,441.49,333.725
16632,17243,567816,248.7,333.725
16633,17243,572049,414.21000000000004,333.725
16634,17243,573872,375.72,333.725
16635,17243,575609,448.5,333.725
16636,17243,575887,424.2,333.725
16637,17243,577097,616.8,333.725
16638,17243,577404,450.12,333.725
16639,17243,578795,308.86,333.725
16640,17243,580384,331.28,333.725
16641,17243,581398,604.3,333.725
16642,17244,571505,954.9,954.9
16643,17245,553765,171.45000000000002,171.45000000000002
16644,17247,578620,282.19,282.19
16645,17248,563022,318.65,318.65
16646,17250,547556,162.65,192.26
16647,17250,580877,221.87,192.26
16648,17251,538369,283.28,283.28
16649,17252,555728,341.96,176.92999999999998
16650,17252,563236,11.9,176.92999999999998
16651,17253,577730,178.26,178.26
16652,17254,578522,170.31,136.22
16653,17254,580639,102.13,136.22
16654,17255,543815,112.46,149.20499999999998
16655,17255,573346,185.95,149.20499999999998
16656,17256,542723,127.9,120.0
16657,17256,564326,112.10000000000001,120.0
16658,17259,537374,381.64,301.685
16659,17259,560047,221.73000000000002,301.685
16660,17262,537811,268.86,250.67200000000003
16661,17262,547512,584.5,250.67200000000003
16662,17262,551164,20.4,250.67200000000003
16663,17262,551165,81.6,250.67200000000003
16664,17262,571663,298.0,250.67200000000003
16665,17263,553197,63.440000000000005,63.440000000000005
16666,17265,556473,384.09000000000003,281.45000000000005
16667,17265,561026,178.81,281.45000000000005
16668,17266,560186,113.06,103.54666666666667
16669,17266,580958,176.17,103.54666666666667
16670,17266,581150,21.41,103.54666666666667
16671,17267,562427,311.02,158.81
16672,17267,562428,6.6,158.81
16673,17268,549447,138.24,190.91
16674,17268,549541,138.24,190.91
16675,17268,559795,35.0,190.91
16676,17268,564225,452.15999999999997,190.91
16677,17272,547350,657.68,537.1575
16678,17272,554489,751.76,537.1575
16679,17272,572542,698.39,537.1575
16680,17272,573309,40.8,537.1575
16681,17274,574502,111.98,111.98
16682,17277,541784,717.02,532.675
16683,17277,551125,348.33,532.675
16684,17278,549832,246.04,246.04
16685,17279,570984,187.82999999999998,187.82999999999998
16686,17282,543800,741.85,567.8033333333334
16687,17282,557256,274.56,567.8033333333334
16688,17282,562018,687.0,567.8033333333334
16689,17284,540473,716.11,275.43
16690,17284,550389,212.34,275.43
16691,17284,556828,184.19,275.43
16692,17284,558083,108.53,275.43
16693,17284,563012,272.97,275.43
16694,17284,570444,158.44,275.43
16695,17286,577296,153.92,153.92
16696,17287,536681,113.92,152.01571428571427
16697,17287,537601,108.78,152.01571428571427
16698,17287,548642,145.24,152.01571428571427
16699,17287,553571,132.4,152.01571428571427
16700,17287,560576,202.07,152.01571428571427
16701,17287,568311,177.89,152.01571428571427
16702,17287,575977,183.81,152.01571428571427
16703,17288,539248,133.56,202.81857142857143
16704,17288,541290,103.56,202.81857142857143
16705,17288,544329,53.4,202.81857142857143
16706,17288,548566,127.3,202.81857142857143
16707,17288,553371,245.88,202.81857142857143
16708,17288,578942,555.99,202.81857142857143
16709,17288,579834,200.04,202.81857142857143
16710,17289,556487,167.36,314.80333333333334
16711,17289,574675,438.17,314.80333333333334
16712,17289,575041,338.88,314.80333333333334
16713,17290,578307,353.03,262.62
16714,17290,580893,172.21,262.62
16715,17291,543202,550.8,550.8
16716,17293,538646,346.14,208.34555555555556
16717,17293,543256,123.21000000000001,208.34555555555556
16718,17293,559160,235.82,208.34555555555556
16719,17293,563176,96.86,208.34555555555556
16720,17293,563177,65.0,208.34555555555556
16721,17293,566951,250.34,208.34555555555556
16722,17293,570843,236.31,208.34555555555556
16723,17293,575325,327.3,208.34555555555556
16724,17293,580091,194.13,208.34555555555556
16725,17295,569824,279.36,185.65
16726,17295,575754,130.49,185.65
16727,17295,575757,147.1,185.65
16728,17297,578045,131.78,131.78
16729,17298,562572,107.64,249.21
16730,17298,564850,390.78000000000003,249.21
16731,17299,557316,151.63,167.2775
16732,17299,564959,116.56,167.2775
16733,17299,566266,309.86,167.2775
16734,17299,579121,91.06,167.2775
16735,17301,577319,197.63,197.63
16736,17302,543288,182.85,227.12600000000003
16737,17302,553178,120.27,227.12600000000003
16738,17302,562725,358.49,227.12600000000003
16739,17302,574903,335.47,227.12600000000003
16740,17302,578690,138.55,227.12600000000003
16741,17303,538635,250.04,250.04
16742,17306,539721,324.0,454.2794736842105
16743,17306,541814,748.9399999999999,454.2794736842105
16744,17306,544164,601.9399999999999,454.2794736842105
16745,17306,546011,367.2,454.2794736842105
16746,17306,546775,152.64,454.2794736842105
16747,17306,548222,396.6,454.2794736842105
16748,17306,548223,152.64,454.2794736842105
16749,17306,553867,451.7,454.2794736842105
16750,17306,557133,305.28,454.2794736842105
16751,17306,557134,511.79999999999995,454.2794736842105
16752,17306,557135,461.9,454.2794736842105
16753,17306,559044,426.2,454.2794736842105
16754,17306,560605,611.24,454.2794736842105
16755,17306,562224,611.24,454.2794736842105
16756,17306,565084,576.74,454.2794736842105
16757,17306,568943,506.18,454.2794736842105
16758,17306,574226,379.91999999999996,454.2794736842105
16759,17306,579400,696.8,454.2794736842105
16760,17306,579402,348.35,454.2794736842105
16761,17309,565614,82.75,82.75
16762,17311,542284,556.46,692.425
16763,17311,567865,828.39,692.425
16764,17312,558765,145.79999999999998,214.76666666666665
16765,17312,559361,253.7,214.76666666666665
16766,17312,561035,244.8,214.76666666666665
16767,17313,575146,2328.84,2328.84
16768,17314,542641,203.8,315.99
16769,17314,542786,362.4,315.99
16770,17314,547885,220.8,315.99
16771,17314,557898,517.05,315.99
16772,17314,559980,202.87,315.99
16773,17314,570855,670.63,315.99
16774,17314,575911,315.72,315.99
16775,17314,576385,34.65,315.99
16776,17315,539404,108.92,165.58578947368423
16777,17315,540005,190.56,165.58578947368423
16778,17315,541669,331.76,165.58578947368423
16779,17315,543246,103.25,165.58578947368423
16780,17315,543477,15.0,165.58578947368423
16781,17315,544036,188.7,165.58578947368423
16782,17315,544633,131.79999999999998,165.58578947368423
16783,17315,545602,109.16,165.58578947368423
16784,17315,546418,109.58,165.58578947368423
16785,17315,547107,174.16,165.58578947368423
16786,17315,548150,142.28,165.58578947368423
16787,17315,548447,205.75,165.58578947368423
16788,17315,550025,146.0,165.58578947368423
16789,17315,550030,42.9,165.58578947368423
16790,17315,550828,110.7,165.58578947368423
16791,17315,551555,108.87,165.58578947368423
16792,17315,552537,111.03,165.58578947368423
16793,17315,553008,191.44,165.58578947368423
16794,17315,554090,117.92999999999999,165.58578947368423
16795,17315,555200,262.61,165.58578947368423
16796,17315,559112,215.25,165.58578947368423
16797,17315,559336,113.96000000000001,165.58578947368423
16798,17315,559938,112.81,165.58578947368423
16799,17315,561394,144.79999999999998,165.58578947368423
16800,17315,562277,190.35000000000002,165.58578947368423
16801,17315,563384,168.15,165.58578947368423
16802,17315,564191,269.28,165.58578947368423
16803,17315,564196,15.0,165.58578947368423
16804,17315,564861,15.0,165.58578947368423
16805,17315,564976,222.04,165.58578947368423
16806,17315,566624,302.25,165.58578947368423
16807,17315,568199,266.55,165.58578947368423
16808,17315,570884,273.78,165.58578947368423
16809,17315,572541,138.01,165.58578947368423
16810,17315,573911,186.05,165.58578947368423
16811,17315,575515,420.75,165.58578947368423
16812,17315,577833,145.65,165.58578947368423
16813,17315,581345,190.18,165.58578947368423
16814,17317,566259,2027.94,866.7800000000001
16815,17317,571553,534.24,866.7800000000001
16816,17317,572555,38.16,866.7800000000001
16817,17320,537428,450.92,400.20666666666665
16818,17320,550334,459.18,400.20666666666665
16819,17320,564950,290.52,400.20666666666665
16820,17321,569261,659.61,350.43
16821,17321,580068,41.25,350.43
16822,17323,544464,141.69,131.58142857142857
16823,17323,552310,155.68,131.58142857142857
16824,17323,558087,135.37,131.58142857142857
16825,17323,562569,104.51,131.58142857142857
16826,17323,570217,158.82,131.58142857142857
16827,17323,577493,220.05,131.58142857142857
16828,17323,578670,4.95,131.58142857142857
16829,17324,537780,127.05000000000001,247.55749999999998
16830,17324,540866,575.18,247.55749999999998
16831,17324,577217,247.36,247.55749999999998
16832,17324,577840,40.64,247.55749999999998
16833,17325,545648,96.8,96.8
16834,17329,542585,243.36,261.555
16835,17329,578826,279.75,261.555
16836,17330,569258,264.9,181.95
16837,17330,576902,99.0,181.95
16838,17331,562609,175.2,175.2
16839,17333,566781,494.25,494.25
16840,17334,543170,296.52,153.51
16841,17334,543622,10.5,153.51
16842,17337,543040,1026.72,506.96750000000003
16843,17337,548714,467.3,506.96750000000003
16844,17337,553035,500.9,506.96750000000003
16845,17337,559682,32.95,506.96750000000003
16846,17338,538626,767.6,830.49125
16847,17338,540968,770.75,830.49125
16848,17338,544586,1117.8,830.49125
16849,17338,550477,687.05,830.49125
16850,17338,553710,300.05,830.49125
16851,17338,558709,617.03,830.49125
16852,17338,563565,946.74,830.49125
16853,17338,578041,1436.91,830.49125
16854,17339,538087,60.0,121.67999999999999
16855,17339,565757,183.35999999999999,121.67999999999999
16856,17340,537852,2671.27,1123.0263636363636
16857,17340,539654,1689.12,1123.0263636363636
16858,17340,549578,834.68,1123.0263636363636
16859,17340,555009,607.74,1123.0263636363636
16860,17340,559676,1180.1200000000001,1123.0263636363636
16861,17340,559677,15.0,1123.0263636363636
16862,17340,563019,595.72,1123.0263636363636
16863,17340,567484,790.73,1123.0263636363636
16864,17340,567486,25.2,1123.0263636363636
16865,17340,567487,49.92,1123.0263636363636
16866,17340,575516,3893.79,1123.0263636363636
16867,17341,537781,513.6,260.4533333333333
16868,17341,559123,253.26,260.4533333333333
16869,17341,559126,14.5,260.4533333333333
16870,17343,539478,193.64,193.64
16871,17344,572461,160.57,160.57
16872,17345,554916,82.78999999999999,134.435
16873,17345,554918,45.54,134.435
16874,17345,565856,155.79999999999998,134.435
16875,17345,578548,253.61,134.435
16876,17346,536551,146.61,178.43733333333333
16877,17346,538942,101.23,178.43733333333333
16878,17346,543907,105.57,178.43733333333333
16879,17346,550298,223.42000000000002,178.43733333333333
16880,17346,553833,222.31,178.43733333333333
16881,17346,555560,165.63,178.43733333333333
16882,17346,556740,147.42000000000002,178.43733333333333
16883,17346,564742,154.02,178.43733333333333
16884,17346,570791,245.19,178.43733333333333
16885,17346,572050,224.37,178.43733333333333
16886,17346,572055,252.14,178.43733333333333
16887,17346,573873,192.53,178.43733333333333
16888,17346,578370,166.0,178.43733333333333
16889,17346,579116,193.03,178.43733333333333
16890,17346,580879,137.09,178.43733333333333
16891,17347,566727,228.96,228.96
16892,17348,543997,160.15,231.904
16893,17348,568833,500.46,231.904
16894,17348,574351,111.57,231.904
16895,17348,575767,209.73,231.904
16896,17348,578719,177.60999999999999,231.904
16897,17349,556596,110.75,110.75
16898,17350,571918,156.24,321.5175
16899,17350,572651,734.85,321.5175
16900,17350,580109,322.74,321.5175
16901,17350,580110,72.24,321.5175
16902,17351,546405,198.6,195.71666666666667
16903,17351,557959,228.7,195.71666666666667
16904,17351,574316,159.85,195.71666666666667
16905,17353,559519,870.0,870.0
16906,17353,562123,870.0,870.0
16907,17354,571945,1393.06,1393.06
16908,17356,542796,178.22,178.22
16909,17357,576611,382.24,194.07
16910,17357,576612,5.9,194.07
16911,17358,539471,246.7,182.925
16912,17358,543547,119.15,182.925
16913,17359,579173,127.86,127.86
16914,17360,556107,330.95,195.26333333333332
16915,17360,578013,111.91,195.26333333333332
16916,17360,578019,142.93,195.26333333333332
16917,17361,544475,45.0,162.73333333333332
16918,17361,555651,218.92,162.73333333333332
16919,17361,572243,224.28,162.73333333333332
16920,17362,543053,150.0,156.115
16921,17362,550152,162.23,156.115
16922,17364,540992,436.23,407.38000000000005
16923,17364,544887,504.56,407.38000000000005
16924,17364,548192,247.45,407.38000000000005
16925,17364,552231,628.85,407.38000000000005
16926,17364,553848,284.76,407.38000000000005
16927,17364,561125,531.96,407.38000000000005
16928,17364,575846,904.6,407.38000000000005
16929,17364,578531,250.26,407.38000000000005
16930,17364,580294,271.99,407.38000000000005
16931,17364,581478,391.02,407.38000000000005
16932,17364,581479,29.5,407.38000000000005
16933,17365,540798,727.36,600.195
16934,17365,540799,15.3,600.195
16935,17365,548451,543.6,600.195
16936,17365,554382,610.93,600.195
16937,17365,557846,473.82,600.195
16938,17365,566562,1126.47,600.195
16939,17365,572037,877.71,600.195
16940,17365,578925,426.37,600.195
16941,17367,550288,168.4,168.4
16942,17368,540273,563.15,239.08374999999998
16943,17368,540997,130.85,239.08374999999998
16944,17368,547811,194.92,239.08374999999998
16945,17368,557063,190.95,239.08374999999998
16946,17368,557272,535.0,239.08374999999998
16947,17368,565861,20.8,239.08374999999998
16948,17368,574861,166.92,239.08374999999998
16949,17368,576841,110.08,239.08374999999998
16950,17370,557857,110.7,111.545
16951,17370,566047,117.36,111.545
16952,17370,567141,108.0,111.545
16953,17370,568585,110.12,111.545
16954,17371,538656,97.63,141.29666666666665
16955,17371,578022,270.45,141.29666666666665
16956,17371,578028,55.81,141.29666666666665
16957,17372,538418,172.71,167.835
16958,17372,538852,198.07,167.835
16959,17372,542258,162.4,167.835
16960,17372,549556,212.12,167.835
16961,17372,556207,128.76,167.835
16962,17372,558102,187.07,167.835
16963,17372,570424,156.61,167.835
16964,17372,573336,124.94,167.835
16965,17373,542649,145.25,161.73000000000002
16966,17373,561670,142.05,161.73000000000002
16967,17373,568921,146.22,161.73000000000002
16968,17373,573398,213.4,161.73000000000002
16969,17374,545524,191.95,247.885
16970,17374,551880,303.82,247.885
16971,17375,538655,109.71000000000001,133.36666666666667
16972,17375,542741,176.66,133.36666666666667
16973,17375,554509,113.73,133.36666666666667
16974,17376,542899,105.85,101.6
16975,17376,569106,97.35,101.6
16976,17377,536500,223.9,205.046
16977,17377,537898,364.4,205.046
16978,17377,539454,196.78,205.046
16979,17377,543590,216.57999999999998,205.046
16980,17377,544916,132.17,205.046
16981,17377,546163,146.23,205.046
16982,17377,548012,317.56,205.046
16983,17377,557284,133.07,205.046
16984,17377,562542,314.69,205.046
16985,17377,566238,164.42,205.046
16986,17377,568224,126.47,205.046
16987,17377,570289,168.3,205.046
16988,17377,571317,358.68,205.046
16989,17377,572191,112.18,205.046
16990,17377,572288,204.07,205.046
16991,17377,573772,155.65,205.046
16992,17377,574340,157.7,205.046
16993,17377,575211,287.51,205.046
16994,17377,576191,213.61,205.046
16995,17377,576661,106.95,205.046
16996,17379,579161,404.65999999999997,404.65999999999997
16997,17381,536735,211.2,699.1589655172414
16998,17381,536736,824.88,699.1589655172414
16999,17381,537235,2567.64,699.1589655172414
17000,17381,540636,212.0,699.1589655172414
17001,17381,543192,1987.62,699.1589655172414
17002,17381,543588,1127.52,699.1589655172414
17003,17381,543589,191.0,699.1589655172414
17004,17381,544320,57.6,699.1589655172414
17005,17381,545748,1588.6799999999998,699.1589655172414
17006,17381,545752,431.28,699.1589655172414
17007,17381,548704,937.71,699.1589655172414
17008,17381,548705,189.12,699.1589655172414
17009,17381,550156,501.12,699.1589655172414
17010,17381,550917,721.44,699.1589655172414
17011,17381,552181,1484.4,699.1589655172414
17012,17381,553927,784.9200000000001,699.1589655172414
17013,17381,556505,462.96000000000004,699.1589655172414
17014,17381,556506,50.88,699.1589655172414
17015,17381,559637,1236.48,699.1589655172414
17016,17381,559638,251.68,699.1589655172414
17017,17381,562343,376.32,699.1589655172414
17018,17381,562344,151.2,699.1589655172414
17019,17381,563173,528.0,699.1589655172414
17020,17381,565181,1386.0,699.1589655172414
17021,17381,569398,359.03999999999996,699.1589655172414
17022,17381,569399,520.32,699.1589655172414
17023,17381,569400,231.0,699.1589655172414
17024,17381,576608,595.44,699.1589655172414
17025,17381,580026,308.15999999999997,699.1589655172414
17026,17382,569660,65.4,65.4
17027,17383,580731,199.29,199.29
17028,17384,551862,227.64999999999998,168.2
17029,17384,577572,108.75,168.2
17030,17385,578703,261.11,261.11
17031,17386,558182,434.03999999999996,447.7366666666666
17032,17386,558203,179.28,447.7366666666666
17033,17386,563684,928.0799999999999,447.7366666666666
17034,17386,565142,152.64,447.7366666666666
17035,17386,565143,3.3,447.7366666666666
17036,17386,580167,989.0799999999999,447.7366666666666
17037,17387,574643,346.44,392.055
17038,17387,577411,437.67,392.055
17039,17388,544999,381.6,314.89
17040,17388,552970,381.6,314.89
17041,17388,561878,189.82999999999998,314.89
17042,17388,567977,306.53,314.89
17043,17389,540985,105.54,936.2847058823529
17044,17389,541124,131.4,936.2847058823529
17045,17389,542230,227.4,936.2847058823529
17046,17389,542739,213.0,936.2847058823529
17047,17389,544350,96.9,936.2847058823529
17048,17389,545512,124.68,936.2847058823529
17049,17389,545987,105.54,936.2847058823529
17050,17389,549471,73.5,936.2847058823529
17051,17389,550299,2945.5,936.2847058823529
17052,17389,553689,370.26,936.2847058823529
17053,17389,553690,108.0,936.2847058823529
17054,17389,553898,141.6,936.2847058823529
17055,17389,554510,336.6,936.2847058823529
17056,17389,555884,147.62,936.2847058823529
17057,17389,556881,263.06,936.2847058823529
17058,17389,557781,52.5,936.2847058823529
17059,17389,558384,395.7,936.2847058823529
17060,17389,559151,473.70000000000005,936.2847058823529
17061,17389,559932,561.9,936.2847058823529
17062,17389,560266,338.7,936.2847058823529
17063,17389,560382,119.4,936.2847058823529
17064,17389,561607,513.3,936.2847058823529
17065,17389,562141,441.18,936.2847058823529
17066,17389,562925,625.8,936.2847058823529
17067,17389,565469,591.3,936.2847058823529
17068,17389,568319,4091.46,936.2847058823529
17069,17389,573749,307.32,936.2847058823529
17070,17389,574295,7427.32,936.2847058823529
17071,17389,574829,403.2,936.2847058823529
17072,17389,575683,3782.52,936.2847058823529
17073,17389,578821,441.0,936.2847058823529
17074,17389,580985,4414.88,936.2847058823529
17075,17389,580987,720.0,936.2847058823529
17076,17389,581485,741.9,936.2847058823529
17077,17391,558331,407.04,254.4
17078,17391,558387,101.76,254.4
17079,17392,539317,312.41,228.955
17080,17392,543274,145.5,228.955
17081,17394,551836,203.87,203.87
17082,17396,536849,397.5,916.35
17083,17396,559940,791.7,916.35
17084,17396,559941,1960.8000000000002,916.35
17085,17396,559942,1037.1,916.35
17086,17396,559944,596.7,916.35
17087,17396,559945,18.0,916.35
17088,17396,569337,2034.0,916.35
17089,17396,573577,495.0,916.35
17090,17397,577049,298.78,348.205
17091,17397,577052,397.63,348.205
17092,17398,548152,305.68,217.79333333333332
17093,17398,553130,222.77,217.79333333333332
17094,17398,563506,124.92999999999999,217.79333333333332
17095,17400,539760,424.17,425.992
17096,17400,548400,632.8,425.992
17097,17400,548530,11.8,425.992
17098,17400,553173,243.75,425.992
17099,17400,562540,817.44,425.992
17100,17402,537194,271.2,202.60384615384615
17101,17402,537207,188.77,202.60384615384615
17102,17402,541217,111.9,202.60384615384615
17103,17402,550801,212.5,202.60384615384615
17104,17402,556230,226.28,202.60384615384615
17105,17402,558079,151.66,202.60384615384615
17106,17402,563841,278.9,202.60384615384615
17107,17402,564836,291.24,202.60384615384615
17108,17402,566926,115.2,202.60384615384615
17109,17402,571311,151.5,202.60384615384615
17110,17402,572056,35.0,202.60384615384615
17111,17402,575317,312.9,202.60384615384615
17112,17402,580554,286.8,202.60384615384615
17113,17403,574290,281.62,281.62
17114,17404,538848,1188.0,2127.1213333333335
17115,17404,539338,2646.3,2127.1213333333335
17116,17404,542428,2938.7599999999998,2127.1213333333335
17117,17404,546161,122.4,2127.1213333333335
17118,17404,546530,4400.28,2127.1213333333335
17119,17404,552957,2557.88,2127.1213333333335
17120,17404,559145,2825.1,2127.1213333333335
17121,17404,561902,3633.58,2127.1213333333335
17122,17404,562285,612.0,2127.1213333333335
17123,17404,562650,80.0,2127.1213333333335
17124,17404,566494,4114.08,2127.1213333333335
17125,17404,571191,15.0,2127.1213333333335
17126,17404,571318,5296.96,2127.1213333333335
17127,17404,576083,1238.48,2127.1213333333335
17128,17404,580704,238.0,2127.1213333333335
17129,17405,559804,393.31,343.80333333333334
17130,17405,568589,489.7,343.80333333333334
17131,17405,581445,148.4,343.80333333333334
17132,17406,537688,702.1,733.4733333333334
17133,17406,540647,1248.32,733.4733333333334
17134,17406,540653,250.0,733.4733333333334
17135,17408,558440,32.65,32.65
17136,17409,549026,260.55,385.92499999999995
17137,17409,555945,511.29999999999995,385.92499999999995
17138,17410,552308,302.4,242.94400000000002
17139,17410,565454,117.15,242.94400000000002
17140,17410,570836,449.15,242.94400000000002
17141,17410,574024,109.68,242.94400000000002
17142,17410,578306,236.34,242.94400000000002
17143,17411,547511,285.58,259.6466666666667
17144,17411,568140,283.86,259.6466666666667
17145,17411,578948,209.5,259.6466666666667
17146,17412,536802,197.3,179.72285714285712
17147,17412,539308,250.46,179.72285714285712
17148,17412,543540,141.36,179.72285714285712
17149,17412,554955,120.7,179.72285714285712
17150,17412,570632,160.4,179.72285714285712
17151,17412,576692,201.44,179.72285714285712
17152,17412,581096,186.4,179.72285714285712
17153,17414,556010,598.0,389.0
17154,17414,573005,180.0,389.0
17155,17415,567623,507.84,507.84
17156,17416,545530,2114.71,984.7742857142857
17157,17416,553919,1005.7,984.7742857142857
17158,17416,554834,327.6,984.7742857142857
17159,17416,557119,937.74,984.7742857142857
17160,17416,563940,908.74,984.7742857142857
17161,17416,567975,584.3199999999999,984.7742857142857
17162,17416,575612,1014.61,984.7742857142857
17163,17418,541649,167.39,231.73
17164,17418,573270,296.07,231.73
17165,17419,537629,356.87,352.21416666666664
17166,17419,537631,17.4,352.21416666666664
17167,17419,541522,330.2,352.21416666666664
17168,17419,544332,333.0,352.21416666666664
17169,17419,545915,329.08,352.21416666666664
17170,17419,547004,321.75,352.21416666666664
17171,17419,548757,357.5,352.21416666666664
17172,17419,560547,614.2,352.21416666666664
17173,17419,569726,465.55,352.21416666666664
17174,17419,573745,318.40999999999997,352.21416666666664
17175,17419,576924,477.67,352.21416666666664
17176,17419,579156,304.94,352.21416666666664
17177,17420,536385,130.85,199.61
17178,17420,557632,260.66,199.61
17179,17420,572094,207.32,199.61
17180,17422,544179,321.25,329.895
17181,17422,551561,306.82,329.895
17182,17422,556486,375.04,329.895
17183,17422,560606,293.07,329.895
17184,17422,565863,402.79,329.895
17185,17422,578263,280.4,329.895
17186,17423,552044,449.42,349.20500000000004
17187,17423,572474,248.99,349.20500000000004
17188,17425,570287,688.97,379.58500000000004
17189,17425,577553,70.2,379.58500000000004
17190,17426,545447,1193.8799999999999,839.5433333333334
17191,17426,557217,1987.19,839.5433333333334
17192,17426,557218,98.16,839.5433333333334
17193,17426,566219,1001.36,839.5433333333334
17194,17426,580129,634.21,839.5433333333334
17195,17426,580130,122.46,839.5433333333334
17196,17427,568819,100.8,100.8
17197,17428,537233,353.0,616.3160714285714
17198,17428,538541,540.95,616.3160714285714
17199,17428,540025,323.03999999999996,616.3160714285714
17200,17428,540768,670.8,616.3160714285714
17201,17428,543457,603.44,616.3160714285714
17202,17428,544701,618.89,616.3160714285714
17203,17428,545692,510.7,616.3160714285714
17204,17428,547987,444.52,616.3160714285714
17205,17428,549747,614.0,616.3160714285714
17206,17428,549748,497.82,616.3160714285714
17207,17428,552732,590.95,616.3160714285714
17208,17428,552734,1160.67,616.3160714285714
17209,17428,552735,360.03999999999996,616.3160714285714
17210,17428,556719,188.44,616.3160714285714
17211,17428,556720,372.6,616.3160714285714
17212,17428,556722,236.28,616.3160714285714
17213,17428,557473,524.5,616.3160714285714
17214,17428,559158,345.65,616.3160714285714
17215,17428,562448,1327.55,616.3160714285714
17216,17428,563910,377.25,616.3160714285714
17217,17428,566929,4090.2799999999997,616.3160714285714
17218,17428,569840,433.2,616.3160714285714
17219,17428,569841,124.30000000000001,616.3160714285714
17220,17428,572835,615.4,616.3160714285714
17221,17428,573902,311.18,616.3160714285714
17222,17428,577044,460.79999999999995,616.3160714285714
17223,17428,577045,145.0,616.3160714285714
17224,17428,581488,415.6,616.3160714285714
